observation_id,observed_at,year,month,country,europe_region,brand,model,dimension,tyre_season,weather_season,vehicle_type,monthly_km,cumulative_km,tyre_age_months,initial_tread_depth_mm,tread_depth_mm,wear_rate_mm_per_1000km,projected_life_km,price_eur,cost_per_km,wet_grip_score,energy_efficiency_score,noise_db,road_roughness,avg_temp_c,rain_index,season_match,high_wear_risk
OBS016493,2024-12-13,2024,12,Italy,Southern Europe,Hankook,HAN-Drive-846,225/45 R17,winter,winter,suv,1382.0,63409.0,53,8.59,1.2,0.2129,32830.0,130.13,0.00396,3.27,3.73,73.7,0.659,7.6,0.445,1,1
OBS016494,2019-12-29,2019,12,Spain,Southern Europe,Pirelli,PIR-Grip-923,195/65 R15,summer,winter,ev,2003.1,87444.9,38,7.89,1.2,0.2764,22774.0,179.23,0.00787,2.17,3.44,73.5,0.422,17.8,0.281,0,1
OBS016495,2023-03-09,2023,3,Italy,Southern Europe,Michelin,MIC-Drive-736,205/55 R16,summer,mild,fleet,1522.3,81346.6,48,8.52,1.2,0.1773,39030.0,111.68,0.00286,3.1,3.44,73.7,0.546,26.1,0.197,0,1
OBS016496,2020-07-08,2020,7,Norway,Northern Europe,Goodyear,GOO-Tour-956,225/45 R17,summer,summer,fleet,1505.6,43928.5,32,8.14,1.2,0.1737,37680.0,135.59,0.0036,3.32,3.68,74.2,0.768,4.5,0.413,1,1
OBS016497,2019-07-10,2019,7,Portugal,Southern Europe,Hankook,HAN-Tour-158,205/55 R16,all-season,summer,suv,2012.8,75794.6,43,8.37,1.2,0.2507,27002.0,98.36,0.00364,2.37,3.88,70.6,0.437,14.6,0.564,0,1
OBS016498,2020-02-15,2020,2,Czechia,Eastern Europe,Continental,CON-Eco-636,225/45 R17,summer,winter,ev,1446.9,10045.8,8,8.67,6.09,0.2716,26024.0,158.05,0.00607,2.84,3.16,73.0,0.619,7.1,0.593,0,0
OBS016499,2021-02-25,2021,2,Spain,Southern Europe,Michelin,MIC-Drive-446,235/45 R18,all-season,winter,suv,1784.4,36906.4,23,8.1,1.2,0.2174,29890.0,142.98,0.00478,4.35,3.54,71.2,0.302,12.7,0.376,0,1
OBS016500,2020-08-14,2020,8,Netherlands,Western Europe,Hankook,HAN-Drive-797,235/45 R18,summer,summer,fleet,1058.7,51192.7,47,8.04,1.2,0.1368,47070.0,137.61,0.00292,3.53,3.95,74.9,0.61,10.2,0.619,1,1
OBS016501,2024-05-19,2024,5,Italy,Southern Europe,Nokian,NOK-Tour-828,255/40 R19,all-season,mild,suv,1659.7,33166.6,23,8.07,1.31,0.1997,32380.0,,0.00561,2.8,3.88,70.0,0.602,13.0,0.436,1,1
OBS016502,2019-11-01,2019,11,Portugal,Southern Europe,Hankook,HAN-Drive-308,255/40 R19,all-season,mild,family,1182.9,29287.0,23,8.31,3.04,0.1802,37219.0,183.44,0.00493,2.75,3.77,73.1,0.531,26.6,0.415,1,1
OBS016503,2023-05-09,2023,5,Norway,Northern Europe,Yokohama,YOK-Drive-308,255/40 R19,summer,mild,suv,826.5,29807.5,33,8.5,1.2,0.2554,27016.0,171.24,0.00634,2.57,3.45,74.0,0.654,5.3,0.546,0,1
OBS016504,2020-10-21,2020,10,Italy,Southern Europe,Bridgestone,BRI-Drive-919,255/40 R19,winter,mild,city,1296.3,43947.7,38,7.99,1.2,0.1686,37896.0,162.98,0.0043,3.62,3.01,71.4,0.73,14.3,0.659,0,1
OBS016505,2025-11-01,2025,11,Portugal,Southern Europe,Pirelli,PIR-Drive-476,225/45 R17,all-season,mild,fleet,1486.7,3134.1,2,8.16,7.94,0.1571,41770.0,144.18,0.00345,2.96,3.74,75.5,0.555,9.6,0.349,1,0
OBS016506,2021-03-20,2021,3,Netherlands,Western Europe,Hankook,HAN-Drive-997,255/40 R19,all-season,mild,family,1487.0,24730.7,19,7.54,3.39,0.1656,35894.0,163.09,0.00454,3.24,3.41,73.5,0.558,11.0,0.561,1,1
OBS016507,2024-01-04,2024,1,France,Western Europe,Hankook,HAN-Grip-347,255/40 R19,winter,winter,ev,864.8,27952.7,30,8.36,,0.1783,37942.0,177.5,0.00468,,3.06,72.9,0.46,10.2,0.563,1,0
OBS016508,2020-11-19,2020,11,Norway,Northern Europe,Bridgestone,BRI-Drive-664,255/40 R19,summer,mild,fleet,2114.9,56583.4,25,8.95,1.2,0.1773,41469.0,193.38,0.00466,2.56,3.91,75.1,0.665,0.2,0.57,0,1
OBS016509,2022-04-24,2022,4,Spain,Southern Europe,Pirelli,PIR-Drive-833,205/55 R16,summer,mild,fleet,1449.4,12471.9,8,8.79,6.31,0.2128,33791.0,140.06,0.00415,2.98,3.46,74.6,0.559,27.7,0.197,0,0
OBS016510,2019-10-08,2019,10,Germany,Western Europe,Nokian,NOK-Grip-115,255/40 R19,summer,mild,city,1454.0,14583.2,9,8.45,6.23,0.1636,41899.0,177.16,0.00423,3.1,3.53,74.7,0.471,11.8,0.731,0,0
OBS016511,2019-08-20,2019,8,Czechia,Eastern Europe,Goodyear,GOO-Drive-946,225/45 R17,winter,summer,suv,1507.2,36835.8,27,7.96,1.2,0.2425,26249.0,102.43,0.0039,3.38,4.03,73.0,0.57,13.2,0.508,0,1
OBS016512,2024-03-11,2024,3,Norway,Northern Europe,Continental,CON-Grip-915,195/65 R15,all-season,mild,city,1973.6,53634.2,33,7.96,,0.1304,48807.0,143.77,0.00295,,3.81,75.6,0.634,2.8,0.534,1,1
OBS016513,2019-10-19,2019,10,Norway,Northern Europe,Goodyear,GOO-Grip-692,255/40 R19,all-season,mild,family,1003.5,12088.4,11,7.89,5.39,0.1854,33949.0,159.94,0.00471,2.95,3.56,71.9,0.672,2.1,0.471,1,0
OBS016514,2024-10-11,2024,10,Spain,Southern Europe,Michelin,MIC-Eco-736,195/65 R15,summer,mild,suv,1381.4,28283.7,18,7.55,1.2,0.249,23904.0,154.06,0.00644,2.64,3.37,73.1,0.491,31.1,0.252,0,1
OBS016515,2019-07-17,2019,7,Czechia,Eastern Europe,Michelin,MIC-Drive-502,225/45 R17,summer,summer,suv,1332.7,13884.9,10,7.46,4.31,0.2497,23452.0,117.33,0.005,3.32,3.27,73.3,0.593,11.0,0.598,1,0
OBS016516,2021-01-13,2021,1,Netherlands,Western Europe,Yokohama,YOK-Eco-951,225/45 R17,winter,winter,suv,1660.1,1366.8,1,8.44,8.36,0.2172,31512.0,105.15,0.00334,3.09,3.45,74.8,0.603,19.5,0.525,1,0
OBS016517,2020-06-14,2020,6,Italy,Southern Europe,Hankook,HAN-Eco-894,225/45 R17,all-season,summer,fleet,1322.5,32486.9,24,8.13,3.01,0.1621,40285.0,127.81,0.00317,2.8,2.88,73.7,0.515,12.2,0.544,0,1
OBS016518,2019-07-27,2019,7,Sweden,Northern Europe,Michelin,MIC-Eco-645,205/55 R16,summer,summer,family,1572.9,43907.4,31,8.62,1.75,0.1608,43641.0,108.02,0.00248,2.87,3.44,71.1,0.581,-0.3,0.378,1,1
OBS016519,2021-06-18,2021,6,Spain,Southern Europe,Goodyear,GOO-Grip-148,195/65 R15,summer,summer,family,1141.6,22379.0,19,8.13,4.84,0.1507,43330.0,149.23,0.00344,3.36,3.2,75.3,0.515,14.9,0.363,1,0
OBS016520,2025-06-06,2025,6,Spain,Southern Europe,Goodyear,GOO-Sport-324,255/40 R19,summer,summer,suv,2123.8,99657.5,41,8.44,1.2,0.2075,32988.0,176.3,0.00534,3.31,3.45,73.0,0.421,25.7,0.253,1,1
OBS016521,2022-06-04,2022,6,Czechia,Eastern Europe,Yokohama,YOK-Grip-819,195/65 R15,summer,summer,suv,1678.8,69144.7,41,7.82,1.2,0.263,23648.0,161.11,0.00681,2.82,3.64,71.9,0.512,9.2,0.545,1,1
OBS016522,2022-10-18,2022,10,Norway,Northern Europe,Nokian,NOK-Tour-528,225/45 R17,summer,mild,ev,1610.1,63739.7,36,7.85,1.2,0.2753,22690.0,142.03,0.00626,2.32,3.21,72.9,0.75,3.0,0.724,0,1
OBS016523,2021-11-14,2021,11,Germany,Western Europe,Hankook,HAN-Eco-406,235/45 R18,summer,mild,fleet,1316.2,6111.9,4,8.54,6.96,0.2134,32544.0,141.6,0.00435,2.95,3.53,72.9,0.57,6.0,0.586,0,0
OBS016524,2024-09-24,2024,9,Sweden,Northern Europe,Nokian,NOK-Tour-809,255/40 R19,summer,mild,suv,431.8,14258.6,40,8.4,4.28,0.2815,24167.0,187.46,0.00776,3.07,3.23,75.0,0.748,-2.7,0.732,0,1
OBS016525,2021-04-06,2021,4,Germany,Western Europe,Bridgestone,BRI-Grip-450,205/55 R16,all-season,mild,suv,1085.6,39356.0,35,8.6,1.2,0.2228,31434.0,97.32,0.0031,2.96,3.43,73.4,0.576,6.5,0.611,1,1
OBS016526,2024-01-31,2024,1,Norway,Northern Europe,Continental,CON-Grip-551,255/40 R19,winter,winter,ev,1105.7,39348.8,41,8.11,1.2,0.2717,23967.0,214.49,0.00895,3.17,3.64,73.8,0.801,-4.4,0.352,1,1
OBS016527,2025-01-10,2025,1,Portugal,Southern Europe,Bridgestone,BRI-Tour-683,225/45 R17,all-season,winter,city,1417.2,12884.9,11,8.28,5.87,0.1911,34957.0,118.11,0.00338,2.63,3.69,72.9,0.653,8.5,0.418,0,0
OBS016528,2024-04-27,2024,4,Norway,Northern Europe,Nokian,NOK-Sport-431,205/55 R16,all-season,mild,suv,1863.0,97816.1,47,7.58,1.2,0.239,25029.0,120.69,0.00482,3.62,3.2,73.4,0.609,0.8,0.61,1,1
OBS016529,2025-02-24,2025,2,Czechia,Eastern Europe,Hankook,HAN-Eco-674,235/45 R18,all-season,winter,ev,1181.6,55201.4,43,8.11,1.2,0.2994,21743.0,154.29,0.0071,2.28,3.67,71.6,0.646,12.8,0.463,0,1
OBS016530,2021-12-18,2021,12,Spain,Southern Europe,Goodyear,GOO-Eco-667,225/45 R17,all-season,winter,fleet,1633.9,5093.5,3,8.02,7.12,0.1488,43146.0,113.48,0.00263,3.19,3.32,73.0,0.343,20.2,0.536,0,0
OBS016531,2022-04-17,2022,4,France,Western Europe,Pirelli,PIR-Tour-235,235/45 R18,summer,mild,suv,924.2,4971.3,5,8.13,,0.2506,26044.0,136.09,0.00523,,2.9,71.1,0.604,10.9,0.568,0,0
OBS016532,2019-12-05,2019,12,Spain,Southern Europe,Bridgestone,BRI-Eco-983,255/40 R19,winter,winter,fleet,1488.3,5687.0,4,8.09,,0.1681,38587.0,172.91,0.00448,,3.59,73.5,0.458,18.4,0.323,1,0
OBS016533,2020-12-17,2020,12,Sweden,Northern Europe,Pirelli,PIR-Grip-512,205/55 R16,summer,winter,ev,1648.6,69534.8,49,7.53,1.2,0.2862,20736.0,134.88,0.0065,2.93,3.72,73.7,0.746,7.1,0.705,0,1
OBS016534,2024-02-19,2024,2,Italy,Southern Europe,Hankook,HAN-Grip-757,235/45 R18,all-season,winter,family,1135.3,24541.0,23,8.15,4.7,0.1577,41523.0,150.34,0.00362,2.04,3.81,71.9,0.478,16.4,0.344,0,0
OBS016535,2020-10-04,2020,10,Spain,Southern Europe,Michelin,MIC-Eco-605,205/55 R16,all-season,mild,city,1447.4,78395.9,50,8.26,1.2,0.1425,46723.0,103.61,0.00222,2.61,3.41,75.1,0.496,22.0,0.223,1,1
OBS016536,2022-03-04,2022,3,Spain,Southern Europe,Yokohama,YOK-Grip-932,255/40 R19,all-season,mild,family,1012.6,34244.7,31,7.44,3.73,0.115,50781.0,161.6,0.00318,2.29,3.23,73.2,0.389,16.5,0.244,1,0
OBS016537,2023-11-20,2023,11,Norway,Northern Europe,Pirelli,PIR-Tour-925,195/65 R15,summer,mild,fleet,1860.2,51640.7,33,8.35,1.2,0.1637,41248.0,159.73,0.00387,3.1,3.76,74.4,0.709,1.8,0.574,0,1
OBS016538,2024-08-29,2024,8,Czechia,Eastern Europe,Bridgestone,BRI-Grip-215,225/45 R17,winter,summer,family,1140.2,25160.1,25,7.71,2.52,,29389.0,108.34,0.00369,2.94,3.81,74.3,0.665,8.5,0.358,0,1
OBS016539,2025-11-17,2025,11,France,Western Europe,Pirelli,PIR-Tour-521,195/65 R15,all-season,mild,fleet,1210.6,43383.4,41,8.99,2.09,0.1539,48030.0,145.78,0.00304,2.81,2.82,76.2,0.533,9.1,0.564,1,1
OBS016540,2023-12-28,2023,12,Czechia,Eastern Europe,Nokian,NOK-Sport-209,195/65 R15,summer,winter,family,2048.7,36280.5,16,7.7,1.2,0.2163,28214.0,148.31,0.00526,2.73,3.81,73.4,0.597,16.0,0.427,0,1
OBS016541,2019-08-02,2019,8,Netherlands,Western Europe,Goodyear,GOO-Tour-880,255/40 R19,summer,summer,fleet,1376.8,5025.3,4,7.91,7.41,0.1481,42597.0,145.74,0.00342,3.07,3.56,74.3,0.541,13.2,0.594,1,0
OBS016542,2019-06-03,2019,6,Spain,Southern Europe,Nokian,NOK-Tour-992,255/40 R19,all-season,summer,fleet,1433.1,37298.2,25,7.54,2.42,0.1357,43767.0,167.88,0.00384,2.91,4.17,73.3,0.464,15.9,0.584,0,1
OBS016543,2023-09-08,2023,9,Italy,Southern Europe,Continental,CON-Eco-715,235/45 R18,all-season,mild,family,1328.5,17536.5,14,8.13,5.29,0.1682,38839.0,139.38,0.00359,3.26,3.66,73.8,0.497,10.5,0.566,1,0
OBS016544,2021-08-01,2021,8,Spain,Southern Europe,Nokian,NOK-Eco-940,225/45 R17,summer,summer,suv,908.6,37491.5,40,8.59,1.2,0.241,28979.0,109.38,0.00377,2.97,3.63,72.5,0.525,16.5,0.369,1,1
OBS016545,2020-09-08,2020,9,Norway,Northern Europe,Nokian,NOK-Drive-513,255/40 R19,summer,mild,suv,1253.2,19089.8,18,8.48,3.46,0.2581,26668.0,,0.00687,2.9,3.76,72.8,0.742,2.7,0.466,0,1
OBS016546,2024-04-10,2024,4,Netherlands,Western Europe,Continental,CON-Eco-275,195/65 R15,winter,mild,city,1160.4,27710.2,22,8.35,3.45,0.1726,39109.0,154.57,0.00395,3.28,3.35,74.0,0.564,17.4,0.647,0,1
OBS016547,2019-12-16,2019,12,Italy,Southern Europe,Continental,CON-Sport-673,255/40 R19,all-season,winter,city,1682.5,19758.9,10,7.52,3.61,0.1876,31550.0,185.99,0.0059,3.51,3.13,70.5,0.563,10.2,0.449,0,1
OBS016548,2025-12-13,2025,12,Poland,Eastern Europe,Nokian,NOK-Sport-210,255/40 R19,winter,winter,ev,826.7,4758.9,7,8.47,7.06,0.23,29860.0,186.42,0.00624,2.99,3.26,72.1,0.635,-1.3,0.47,1,0
OBS016549,2023-05-19,2023,5,Poland,Eastern Europe,Bridgestone,BRI-Grip-621,205/55 R16,summer,mild,family,1016.4,4246.0,5,7.89,7.29,0.1781,35319.0,118.23,0.00335,2.51,3.44,74.1,0.682,11.1,0.264,0,0
OBS016550,2020-12-03,2020,12,Norway,Northern Europe,Nokian,NOK-Eco-431,195/65 R15,all-season,winter,fleet,1156.9,43995.2,36,8.22,1.2,0.1991,33261.0,151.01,0.00454,2.66,3.0,73.7,0.768,7.0,0.621,0,1
OBS016551,2019-01-08,2019,1,Portugal,Southern Europe,Goodyear,GOO-Eco-175,205/55 R16,all-season,winter,city,1148.1,57595.5,48,8.4,1.2,0.1529,44460.0,116.12,0.00261,2.68,3.96,71.5,0.564,15.4,0.419,0,1
OBS016552,2021-03-30,2021,3,Czechia,Eastern Europe,Pirelli,PIR-Tour-291,235/45 R18,winter,mild,ev,1806.3,42682.7,25,8.01,1.2,0.2638,24311.0,176.59,0.00726,2.95,3.18,72.1,0.573,10.3,0.536,0,1
OBS016553,2024-11-26,2024,11,Germany,Western Europe,Nokian,NOK-Tour-246,205/55 R16,all-season,mild,fleet,1415.4,73811.0,48,8.0,1.2,0.1723,37132.0,111.72,0.00301,3.03,4.04,74.8,0.628,-2.6,0.49,1,1
OBS016554,2022-06-09,2022,6,Italy,Southern Europe,Michelin,MIC-Drive-493,195/65 R15,all-season,summer,ev,659.6,25087.1,45,8.42,2.6,0.2441,27937.0,174.41,0.00624,3.01,3.27,73.5,0.675,22.5,0.436,0,1
OBS016555,2025-04-20,2025,4,Portugal,Southern Europe,Michelin,MIC-Eco-557,205/55 R16,winter,mild,city,1615.3,44330.4,31,8.18,2.15,0.1406,46806.0,106.51,0.00228,3.0,3.87,71.1,0.502,17.8,0.284,0,1
OBS016556,2024-03-27,2024,3,Germany,Western Europe,Nokian,NOK-Eco-260,255/40 R19,all-season,mild,suv,1258.4,23033.5,16,7.3,2.85,0.204,27971.0,182.27,0.00652,3.44,3.56,72.8,0.603,8.7,0.581,1,1
OBS016557,2022-09-16,2022,9,Netherlands,Western Europe,Nokian,NOK-Sport-275,255/40 R19,all-season,mild,ev,1059.5,1231.4,1,8.2,8.12,0.1698,38876.0,,0.00449,2.85,3.59,73.7,0.447,8.5,0.366,1,0
OBS016558,2023-09-20,2023,9,Poland,Eastern Europe,Yokohama,YOK-Drive-340,235/45 R18,summer,mild,ev,1533.5,25247.7,15,7.89,1.2,0.2554,24629.0,152.71,0.0062,3.35,2.82,75.1,0.547,8.7,0.603,0,1
OBS016559,2021-09-19,2021,9,France,Western Europe,Michelin,MIC-Sport-168,255/40 R19,winter,mild,suv,288.1,15114.3,49,7.77,4.69,0.2264,27256.0,168.72,0.00619,2.89,3.37,73.5,0.568,13.3,0.758,0,0
OBS016560,2019-10-20,2019,10,France,Western Europe,Bridgestone,BRI-Grip-383,225/45 R17,all-season,mild,ev,943.8,36250.1,38,7.98,1.2,0.2305,27697.0,144.67,0.00522,2.67,3.16,73.4,0.677,5.5,0.372,1,1
OBS016561,2025-12-04,2025,12,France,Western Europe,Continental,CON-Tour-399,255/40 R19,all-season,winter,city,1185.7,39120.0,34,7.73,1.2,0.179,34262.0,159.86,0.00467,3.03,3.6,71.4,0.372,17.1,0.514,0,1
OBS016562,2020-11-23,2020,11,Spain,Southern Europe,Bridgestone,BRI-Eco-533,225/45 R17,all-season,mild,fleet,1345.2,32447.5,23,8.22,2.29,0.1887,35105.0,129.7,0.00369,3.05,4.16,71.8,0.548,15.2,0.341,1,1
OBS016563,2019-03-06,2019,3,France,Western Europe,Goodyear,GOO-Drive-396,205/55 R16,summer,mild,suv,1379.8,67100.0,43,7.86,1.2,0.2587,24196.0,103.63,0.00428,2.85,3.19,74.2,0.787,14.1,0.574,0,1
OBS016564,2022-01-06,2022,1,Netherlands,Western Europe,Nokian,NOK-Sport-755,195/65 R15,all-season,winter,family,843.9,21573.2,29,8.62,4.77,0.1621,43318.0,178.04,0.00411,2.42,4.19,74.2,0.53,4.9,0.624,0,0
OBS016565,2020-12-21,2020,12,Czechia,Eastern Europe,Bridgestone,BRI-Drive-611,225/45 R17,summer,winter,suv,1924.2,40911.2,21,7.76,1.2,0.2596,23730.0,152.14,0.00641,2.55,3.09,71.0,0.603,7.1,0.405,0,1
OBS016566,2025-04-13,2025,4,Poland,Eastern Europe,Hankook,HAN-Sport-325,225/45 R17,all-season,mild,suv,1353.4,27659.4,22,8.53,1.99,0.2459,28163.0,112.55,0.004,2.61,3.5,73.3,0.736,14.6,0.465,1,1
OBS016567,2022-06-03,2022,6,Germany,Western Europe,Hankook,HAN-Eco-987,225/45 R17,summer,summer,family,1572.0,66045.8,40,7.92,1.2,0.1533,41242.0,123.71,0.003,2.65,3.63,71.0,0.593,10.7,0.354,1,1
OBS016568,2019-10-06,2019,10,Netherlands,Western Europe,Continental,CON-Grip-408,235/45 R18,winter,mild,city,1247.1,4485.4,4,8.35,7.59,0.1731,39013.0,142.68,0.00366,3.18,3.24,72.6,0.399,6.6,0.622,0,0
OBS016569,2019-01-11,2019,1,Czechia,Eastern Europe,Bridgestone,BRI-Sport-650,255/40 R19,summer,winter,fleet,1037.6,13567.5,12,7.69,5.5,0.1385,43930.0,165.66,0.00377,2.29,3.96,71.0,0.501,7.8,0.306,0,0
OBS016570,2025-03-13,2025,3,France,Western Europe,Bridgestone,BRI-Sport-835,195/65 R15,winter,mild,suv,1364.0,10634.1,7,8.41,5.71,0.2514,27094.0,145.87,0.00538,3.65,3.63,74.6,0.551,13.4,0.386,0,0
OBS016571,2021-12-31,2021,12,Norway,Northern Europe,Michelin,MIC-Sport-884,235/45 R18,summer,winter,city,987.8,13657.5,15,7.26,4.75,0.1751,32307.0,122.63,0.0038,3.0,3.61,74.4,0.646,0.9,0.538,0,0
OBS016572,2021-03-30,2021,3,Spain,Southern Europe,Pirelli,PIR-Eco-140,255/40 R19,winter,mild,family,638.5,2496.8,4,8.5,8.29,0.1604,42991.0,195.0,0.00454,2.95,3.43,72.4,0.387,19.9,0.421,0,0
OBS016573,2020-07-29,2020,7,Norway,Northern Europe,Yokohama,YOK-Eco-784,195/65 R15,summer,summer,ev,1747.4,11919.5,6,7.83,4.34,,22528.0,199.21,0.00884,2.84,3.47,74.7,0.69,13.7,0.588,1,1
OBS016574,2020-05-12,2020,5,Germany,Western Europe,Continental,CON-Grip-364,195/65 R15,summer,mild,fleet,1163.0,46540.2,34,7.93,1.2,0.1807,35047.0,165.51,0.00472,3.25,3.18,72.2,0.626,3.6,0.64,0,1
OBS016575,2022-12-02,2022,12,Germany,Western Europe,Continental,CON-Tour-884,205/55 R16,all-season,winter,ev,983.0,32393.5,32,8.42,1.24,0.2225,30674.0,142.59,0.00465,3.16,3.65,73.6,0.473,12.7,0.371,0,1
OBS016576,2024-10-18,2024,10,Netherlands,Western Europe,Bridgestone,BRI-Drive-796,255/40 R19,winter,mild,city,1551.5,64472.1,46,7.98,1.2,0.1765,36139.0,183.07,0.00507,3.18,3.98,72.3,0.48,12.3,0.863,0,1
OBS016577,2020-11-01,2020,11,Italy,Southern Europe,Pirelli,PIR-Eco-778,255/40 R19,summer,mild,suv,1805.7,12077.3,8,7.83,4.64,0.2456,25367.0,149.56,0.0059,2.5,3.5,75.5,0.692,22.7,0.358,0,1
OBS016578,2021-02-03,2021,2,Czechia,Eastern Europe,Nokian,NOK-Eco-632,255/40 R19,summer,winter,ev,337.7,9149.5,32,8.19,6.31,0.2408,27354.0,213.59,0.00781,2.89,3.19,69.4,0.599,13.4,0.578,0,0
OBS016579,2025-01-13,2025,1,Netherlands,Western Europe,Hankook,HAN-Drive-632,205/55 R16,summer,winter,fleet,1448.0,62981.4,52,7.94,1.2,0.1866,33943.0,,0.00304,3.35,3.11,72.0,0.481,6.2,0.464,0,1
OBS016580,2021-12-06,2021,12,Sweden,Northern Europe,Pirelli,PIR-Sport-794,255/40 R19,all-season,winter,suv,1504.1,69605.0,42,7.91,,0.2531,24926.0,168.46,0.00676,,3.58,71.9,0.656,-7.4,0.364,0,1
OBS016581,2021-09-11,2021,9,France,Western Europe,Hankook,HAN-Drive-777,195/65 R15,summer,mild,ev,1217.9,6361.5,6,7.41,5.94,0.2674,21720.0,182.49,0.0084,2.6,3.41,71.4,0.601,10.5,0.548,0,0
OBS016582,2022-03-19,2022,3,Sweden,Northern Europe,Continental,CON-Sport-196,205/55 R16,summer,mild,suv,824.4,8231.3,10,7.83,5.52,0.2764,22547.0,104.26,0.00462,2.39,3.08,73.2,0.645,5.9,0.665,0,0
OBS016583,2022-08-22,2022,8,Czechia,Eastern Europe,Nokian,NOK-Drive-511,195/65 R15,all-season,summer,fleet,861.2,30950.9,40,7.62,2.13,0.1876,32108.0,157.69,0.00491,2.99,3.32,75.8,0.572,8.5,0.391,0,1
OBS016584,2022-02-23,2022,2,Sweden,Northern Europe,Nokian,NOK-Grip-526,195/65 R15,summer,winter,fleet,1345.8,4012.1,3,7.85,7.02,0.198,31568.0,172.26,0.00546,2.97,3.47,74.9,0.684,3.5,0.467,0,0
OBS016585,2020-10-03,2020,10,Poland,Eastern Europe,Pirelli,PIR-Grip-895,195/65 R15,all-season,mild,family,1205.5,2725.0,2,8.65,7.98,0.1828,38570.0,152.4,0.00395,2.85,3.28,74.0,0.653,9.0,0.452,1,0
OBS016586,2019-06-13,2019,6,Netherlands,Western Europe,Nokian,NOK-Sport-514,235/45 R18,winter,summer,suv,1402.9,45352.2,38,8.22,1.2,0.234,28301.0,128.64,0.00455,3.34,3.02,74.6,0.512,9.9,0.663,0,1
OBS016587,2020-06-24,2020,6,Norway,Northern Europe,Continental,CON-Grip-705,225/45 R17,winter,summer,ev,898.3,45924.4,49,8.31,1.2,0.2634,25466.0,144.88,0.00569,2.73,3.55,72.9,0.709,2.8,0.643,0,1
OBS016588,2023-01-01,2023,1,Czechia,Eastern Europe,Michelin,MIC-Sport-985,255/40 R19,summer,winter,ev,722.2,31805.9,47,8.24,1.2,0.2494,26638.0,202.39,0.0076,3.48,3.51,71.4,0.688,13.9,0.395,0,1
OBS016589,2024-03-18,2024,3,Germany,Western Europe,Hankook,HAN-Tour-120,235/45 R18,winter,mild,suv,1624.7,58043.7,37,8.57,1.2,0.2243,31094.0,155.83,0.00501,2.64,3.34,72.9,0.452,15.1,0.383,0,1
OBS016590,2020-10-02,2020,10,Czechia,Eastern Europe,Pirelli,PIR-Grip-529,195/65 R15,summer,mild,city,631.9,14009.9,24,8.46,5.65,0.197,34792.0,157.8,0.00454,2.9,3.75,69.9,0.58,11.8,0.499,0,0
OBS016591,2022-05-20,2022,5,Portugal,Southern Europe,Bridgestone,BRI-Grip-994,255/40 R19,summer,mild,suv,1161.6,64350.7,53,8.15,1.2,0.2422,27044.0,174.52,0.00645,2.44,3.3,75.1,0.492,20.1,0.325,0,1
OBS016592,2019-05-21,2019,5,Portugal,Southern Europe,Bridgestone,BRI-Drive-335,235/45 R18,all-season,mild,family,1482.1,68272.4,44,8.95,1.2,0.1372,53613.0,144.89,0.0027,3.2,4.0,72.3,0.474,19.4,0.532,1,1
OBS016593,2020-10-19,2020,10,Czechia,Eastern Europe,Pirelli,PIR-Sport-276,225/45 R17,winter,mild,fleet,921.2,7764.3,8,8.85,7.54,0.1689,42907.0,124.38,0.0029,2.61,3.73,75.1,0.617,12.2,0.462,0,0
OBS016594,2024-10-17,2024,10,France,Western Europe,Hankook,HAN-Grip-372,235/45 R18,winter,mild,ev,1436.1,26781.0,19,7.81,1.2,0.3022,20560.0,158.83,0.00773,2.93,2.98,70.3,0.51,22.5,0.706,0,1
OBS016595,2022-05-08,2022,5,Czechia,Eastern Europe,Bridgestone,BRI-Tour-250,225/45 R17,all-season,mild,city,2021.1,78845.0,37,7.41,1.2,0.177,32814.0,136.08,0.00415,3.4,3.65,70.6,0.521,-4.4,0.665,1,1
OBS016596,2023-11-19,2023,11,Czechia,Eastern Europe,Continental,CON-Drive-412,195/65 R15,summer,mild,suv,2386.1,6956.4,3,7.42,6.03,0.2448,23766.0,153.53,0.00646,2.43,3.83,73.4,0.685,19.2,0.466,0,0
OBS016597,2020-02-03,2020,2,Spain,Southern Europe,Hankook,HAN-Drive-956,255/40 R19,winter,winter,fleet,1929.5,32066.3,19,8.09,3.1,0.1609,40333.0,158.32,0.00393,3.2,3.66,70.3,0.426,14.5,0.429,1,1
OBS016598,2022-09-02,2022,9,Spain,Southern Europe,Bridgestone,BRI-Tour-346,205/55 R16,all-season,mild,suv,1728.3,77975.3,51,8.69,1.2,0.2014,35200.0,130.3,0.0037,2.77,3.09,74.1,0.446,15.4,0.264,1,1
OBS016599,2025-11-19,2025,11,Czechia,Eastern Europe,Goodyear,GOO-Tour-488,225/45 R17,all-season,mild,ev,1623.4,66744.4,43,8.62,1.2,0.2306,30433.0,125.31,0.00412,2.89,3.54,73.4,0.618,6.7,0.433,1,1
OBS016600,2023-11-10,2023,11,Norway,Northern Europe,Bridgestone,BRI-Drive-182,225/45 R17,winter,mild,city,1390.4,3101.2,2,8.56,7.97,0.1902,36596.0,101.16,0.00276,2.86,3.56,72.8,0.49,-2.6,0.544,0,0
